,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2498,Nordeste,BA,,29,,,,2022-03-08,10,14873064.0,1509320.0,0,29381,0,,,
2499,Nordeste,BA,,29,,,,2022-03-09,10,14873064.0,1512970.0,3650,29418,37,,,
2500,Nordeste,BA,,29,,,,2022-03-10,10,14873064.0,1514797.0,1827,29446,28,,,
2501,Nordeste,BA,,29,,,,2022-03-11,10,14873064.0,1516613.0,1816,29470,24,,,
2502,Nordeste,BA,,29,,,,2022-03-12,10,14873064.0,1518103.0,1490,29484,14,,,
2503,Nordeste,BA,,29,,,,2022-03-13,11,14873064.0,1518238.0,135,29486,2,,,
2504,Nordeste,BA,,29,,,,2022-03-14,11,14873064.0,1518285.0,47,29501,15,,,
2505,Nordeste,BA,,29,,,,2022-03-15,11,14873064.0,1519949.0,1664,29521,20,,,
2506,Nordeste,BA,,29,,,,2022-03-16,11,14873064.0,1521110.0,1161,29531,10,,,
2507,Nordeste,BA,,29,,,,2022-03-17,11,14873064.0,1522095.0,985,29549,18,,,
2508,Nordeste,BA,,29,,,,2022-03-18,11,14873064.0,1522095.0,0,29566,17,,,
2509,Nordeste,BA,,29,,,,2022-03-19,11,14873064.0,1524423.0,2328,29582,16,,,
2510,Nordeste,BA,,29,,,,2022-03-20,12,14873064.0,1524517.0,94,29584,2,,,
2511,Nordeste,BA,,29,,,,2022-03-21,12,14873064.0,1524552.0,35,29601,17,,,
2512,Nordeste,BA,,29,,,,2022-03-22,12,14873064.0,1525657.0,1105,29626,25,,,
2513,Nordeste,BA,,29,,,,2022-03-23,12,14873064.0,1526827.0,1170,29635,9,,,
2514,Nordeste,BA,,29,,,,2022-03-24,12,14873064.0,1527992.0,1165,29646,11,,,
2515,Nordeste,BA,,29,,,,2022-03-25,12,14873064.0,1529008.0,1016,29656,10,,,
2516,Nordeste,BA,,29,,,,2022-03-26,12,14873064.0,1529008.0,0,29657,1,,,
2517,Nordeste,BA,,29,,,,2022-03-27,13,14873064.0,1530054.0,1046,29658,1,,,
2518,Nordeste,BA,,29,,,,2022-03-28,13,14873064.0,1530106.0,52,29672,14,,,
2519,Nordeste,BA,,29,,,,2022-03-29,13,14873064.0,1530947.0,841,29688,16,,,
2520,Nordeste,BA,,29,,,,2022-03-30,13,14873064.0,1531824.0,877,29700,12,,,
2521,Nordeste,BA,,29,,,,2022-03-31,13,14873064.0,1532682.0,858,29713,13,,,
2522,Nordeste,BA,,29,,,,2022-04-01,13,14873064.0,1533368.0,686,29718,5,,,
2523,Nordeste,BA,,29,,,,2022-04-02,13,14873064.0,1533984.0,616,29723,5,,,
2524,Nordeste,BA,,29,,,,2022-04-03,14,14873064.0,1534051.0,67,29726,3,,,
2525,Nordeste,BA,,29,,,,2022-04-04,14,14873064.0,1534051.0,0,29731,5,,,
2526,Nordeste,BA,,29,,,,2022-04-05,14,14873064.0,1534051.0,0,29732,1,,,
2527,Nordeste,BA,,29,,,,2022-04-06,14,14873064.0,1535160.0,1109,29734,2,,,
2528,Nordeste,BA,,29,,,,2022-04-07,14,14873064.0,1536039.0,879,29748,14,,,
2529,Nordeste,BA,,29,,,,2022-04-08,14,14873064.0,1536287.0,248,29762,14,,,
2530,Nordeste,BA,,29,,,,2022-04-09,14,14873064.0,1536763.0,476,29768,6,,,
2531,Nordeste,BA,,29,,,,2022-04-10,15,14873064.0,1536798.0,35,29773,5,,,
2532,Nordeste,BA,,29,,,,2022-04-11,15,14873064.0,1536850.0,52,29777,4,,,
2533,Nordeste,BA,,29,,,,2022-04-12,15,14873064.0,1537340.0,490,29789,12,,,
2534,Nordeste,BA,,29,,,,2022-04-13,15,14873064.0,1538042.0,702,29793,4,,,
2535,Nordeste,BA,,29,,,,2022-04-14,15,14873064.0,1538536.0,494,29797,4,,,
2536,Nordeste,BA,,29,,,,2022-04-15,15,14873064.0,1538987.0,451,29800,3,,,
2537,Nordeste,BA,,29,,,,2022-04-16,15,14873064.0,1539017.0,30,29802,2,,,
2538,Nordeste,BA,,29,,,,2022-04-17,16,14873064.0,1539049.0,32,29803,1,,,
2539,Nordeste,BA,,29,,,,2022-04-18,16,14873064.0,1539063.0,14,29809,6,,,
2540,Nordeste,BA,,29,,,,2022-04-19,16,14873064.0,1539741.0,678,29817,8,,,
2541,Nordeste,BA,,29,,,,2022-04-20,16,14873064.0,1539989.0,248,29821,4,,,
2542,Nordeste,BA,,29,,,,2022-04-21,16,14873064.0,1540511.0,522,29825,4,,,
2543,Nordeste,BA,,29,,,,2022-04-22,16,14873064.0,1540547.0,36,29831,6,,,
2544,Nordeste,BA,,29,,,,2022-04-23,16,14873064.0,1541055.0,508,29834,3,,,
2545,Nordeste,BA,,29,,,,2022-04-24,17,14873064.0,1541077.0,22,29840,6,,,
2546,Nordeste,BA,,29,,,,2022-04-25,17,14873064.0,1541096.0,19,29843,3,,,
2547,Nordeste,BA,,29,,,,2022-04-26,17,14873064.0,1541563.0,467,29846,3,,,
2548,Nordeste,BA,,29,,,,2022-04-27,17,14873064.0,1542097.0,534,29848,2,,,
2549,Nordeste,BA,,29,,,,2022-04-28,17,14873064.0,1542401.0,304,29855,7,,,
2550,Nordeste,BA,,29,,,,2022-04-29,17,14873064.0,1542601.0,200,29856,1,,,
2551,Nordeste,BA,,29,,,,2022-04-30,17,14873064.0,1542880.0,279,29856,0,,,
2552,Nordeste,BA,,29,,,,2022-05-01,18,14873064.0,1542907.0,27,29856,0,,,
2553,Nordeste,BA,,29,,,,2022-05-02,18,14873064.0,1542941.0,34,29858,2,,,
2554,Nordeste,BA,,29,,,,2022-05-03,18,14873064.0,1543287.0,346,29860,2,,,
2555,Nordeste,BA,,29,,,,2022-05-04,18,14873064.0,1543864.0,577,29862,2,,,
2556,Nordeste,BA,,29,,,,2022-05-05,18,14873064.0,1544000.0,136,29863,1,,,
2557,Nordeste,BA,,29,,,,2022-05-06,18,14873064.0,1544295.0,295,29869,6,,,
2558,Nordeste,BA,,29,,,,2022-05-07,18,14873064.0,1544552.0,257,29871,2,,,
2559,Nordeste,BA,,29,,,,2022-05-08,19,14873064.0,1544553.0,1,29871,0,,,
2560,Nordeste,BA,,29,,,,2022-05-09,19,14873064.0,1544576.0,23,29876,5,,,
2561,Nordeste,BA,,29,,,,2022-05-10,19,14873064.0,1544882.0,306,29885,9,,,
2562,Nordeste,BA,,29,,,,2022-05-11,19,14873064.0,1545305.0,423,29885,0,,,
2563,Nordeste,BA,,29,,,,2022-05-12,19,14873064.0,1545559.0,254,29887,2,,,
2564,Nordeste,BA,,29,,,,2022-05-13,19,14873064.0,1545815.0,256,29889,2,,,
2565,Nordeste,BA,,29,,,,2022-05-14,19,14873064.0,1545962.0,147,29891,2,,,
2566,Nordeste,BA,,29,,,,2022-05-15,20,14873064.0,1545973.0,11,29891,0,,,
2567,Nordeste,BA,,29,,,,2022-05-16,20,14873064.0,1545997.0,24,29895,4,,,
2568,Nordeste,BA,,29,,,,2022-05-17,20,14873064.0,1546295.0,298,29898,3,,,
2569,Nordeste,BA,,29,,,,2022-05-18,20,14873064.0,1546321.0,26,29902,4,,,
2570,Nordeste,BA,,29,,,,2022-05-19,20,14873064.0,1546336.0,15,29907,5,,,
2571,Nordeste,BA,,29,,,,2022-05-20,20,14873064.0,1546366.0,30,29916,9,,,
2572,Nordeste,BA,,29,,,,2022-05-21,20,14873064.0,1546724.0,358,29917,1,,,
2573,Nordeste,BA,,29,,,,2022-05-22,21,14873064.0,1546737.0,13,29919,2,,,
2574,Nordeste,BA,,29,,,,2022-05-23,21,14873064.0,1546757.0,20,29920,1,,,
2575,Nordeste,BA,,29,,,,2022-05-24,21,14873064.0,1547074.0,317,29922,2,,,
2576,Nordeste,BA,,29,,,,2022-05-25,21,14873064.0,1547372.0,298,29922,0,,,
2577,Nordeste,BA,,29,,,,2022-05-26,21,14873064.0,1547761.0,389,29922,0,,,
2578,Nordeste,BA,,29,,,,2022-05-27,21,14873064.0,1548151.0,390,29924,2,,,
2579,Nordeste,BA,,29,,,,2022-05-28,21,14873064.0,1548454.0,303,29926,2,,,
2580,Nordeste,BA,,29,,,,2022-05-29,22,14873064.0,1548484.0,30,29926,0,,,
2581,Nordeste,BA,,29,,,,2022-05-30,22,14873064.0,1548499.0,15,29935,9,,,
2582,Nordeste,BA,,29,,,,2022-05-31,22,14873064.0,1548992.0,493,29938,3,,,
2583,Nordeste,BA,,29,,,,2022-06-01,22,14873064.0,1549464.0,472,29939,1,,,
2584,Sudeste,MG,,31,,,,2022-01-01,52,21168791.0,2224553.0,568,56659,0,,,
2585,Sudeste,MG,,31,,,,2022-01-02,1,21168791.0,2224553.0,0,56659,0,,,
2586,Sudeste,MG,,31,,,,2022-01-03,1,21168791.0,2226164.0,1611,56668,9,,,
2587,Sudeste,MG,,31,,,,2022-01-04,1,21168791.0,2228574.0,2410,56683,15,,,
2588,Sudeste,MG,,31,,,,2022-01-05,1,21168791.0,2233159.0,4585,56695,12,,,
2589,Sudeste,MG,,31,,,,2022-01-06,1,21168791.0,2236559.0,3400,56712,17,,,
2590,Sudeste,MG,,31,,,,2022-01-07,1,21168791.0,2247541.0,10982,56717,5,,,
2591,Sudeste,MG,,31,,,,2022-01-08,1,21168791.0,2257723.0,10182,56728,11,,,
2592,Sudeste,MG,,31,,,,2022-01-09,2,21168791.0,2264274.0,6551,56743,15,,,
2593,Sudeste,MG,,31,,,,2022-01-10,2,21168791.0,2266456.0,2182,56743,0,,,
2594,Sudeste,MG,,31,,,,2022-01-11,2,21168791.0,2277380.0,10924,56744,1,,,
2595,Sudeste,MG,,31,,,,2022-01-12,2,21168791.0,2295533.0,18153,56755,11,,,
2596,Sudeste,MG,,31,,,,2022-01-13,2,21168791.0,2311318.0,15785,56768,13,,,
2597,Sudeste,MG,,31,,,,2022-01-14,2,21168791.0,2330228.0,18910,56791,23,,,
2598,Sudeste,MG,,31,,,,2022-01-15,2,21168791.0,2349381.0,19153,56810,19,,,
2599,Sudeste,MG,,31,,,,2022-01-16,3,21168791.0,2349381.0,0,56810,0,,,
2600,Sudeste,MG,,31,,,,2022-01-17,3,21168791.0,2362231.0,12850,56832,22,,,
2601,Sudeste,MG,,31,,,,2022-01-18,3,21168791.0,2383041.0,20810,56833,1,,,
2602,Sudeste,MG,,31,,,,2022-01-19,3,21168791.0,2410724.0,27683,56866,33,,,
2603,Sudeste,MG,,31,,,,2022-01-20,3,21168791.0,2436663.0,25939,56895,29,,,
2604,Sudeste,MG,,31,,,,2022-01-21,3,21168791.0,2463640.0,26977,56918,23,,,
2605,Sudeste,MG,,31,,,,2022-01-22,3,21168791.0,2489776.0,26136,56941,23,,,
2606,Sudeste,MG,,31,,,,2022-01-23,4,21168791.0,2505003.0,15227,56962,21,,,
2607,Sudeste,MG,,31,,,,2022-01-24,4,21168791.0,2514049.0,9046,56965,3,,,
2608,Sudeste,MG,,31,,,,2022-01-25,4,21168791.0,2538453.0,24404,56976,11,,,
2609,Sudeste,MG,,31,,,,2022-01-26,4,21168791.0,2574836.0,36383,57038,62,,,
2610,Sudeste,MG,,31,,,,2022-01-27,4,21168791.0,2609256.0,34420,57093,55,,,
2611,Sudeste,MG,,31,,,,2022-01-28,4,21168791.0,2650009.0,40753,57137,44,,,
2612,Sudeste,MG,,31,,,,2022-01-29,4,21168791.0,2680134.0,30125,57214,77,,,
2613,Sudeste,MG,,31,,,,2022-01-30,5,21168791.0,2705734.0,25600,57306,92,,,
2614,Sudeste,MG,,31,,,,2022-01-31,5,21168791.0,2713581.0,7847,57314,8,,,
2615,Sudeste,MG,,31,,,,2022-02-01,5,21168791.0,2737915.0,24334,57331,17,,,
2616,Sudeste,MG,,31,,,,2022-02-02,5,21168791.0,2777186.0,39271,57440,109,,,
2617,Sudeste,MG,,31,,,,2022-02-03,5,21168791.0,2805771.0,28585,57575,135,,,
2618,Sudeste,MG,,31,,,,2022-02-04,5,21168791.0,2833192.0,27421,57655,80,,,
2619,Sudeste,MG,,31,,,,2022-02-05,5,21168791.0,2862173.0,28981,57754,99,,,
2620,Sudeste,MG,,31,,,,2022-02-06,6,21168791.0,2876518.0,14345,57868,114,,,
2621,Sudeste,MG,,31,,,,2022-02-07,6,21168791.0,2880591.0,4073,57894,26,,,
2622,Sudeste,MG,,31,,,,2022-02-08,6,21168791.0,2906996.0,26405,57950,56,,,
2623,Sudeste,MG,,31,,,,2022-02-09,6,21168791.0,2933701.0,26705,58075,125,,,
2624,Sudeste,MG,,31,,,,2022-02-10,6,21168791.0,2960007.0,26306,58203,128,,,
2625,Sudeste,MG,,31,,,,2022-02-11,6,21168791.0,2982471.0,22464,58346,143,,,
2626,Sudeste,MG,,31,,,,2022-02-12,6,21168791.0,3004938.0,22467,58411,65,,,
2627,Sudeste,MG,,31,,,,2022-02-13,7,21168791.0,3012916.0,7978,58459,48,,,
2628,Sudeste,MG,,31,,,,2022-02-14,7,21168791.0,3014713.0,1797,58505,46,,,
2629,Sudeste,MG,,31,,,,2022-02-15,7,21168791.0,3026600.0,11887,58519,14,,,
2630,Sudeste,MG,,31,,,,2022-02-16,7,21168791.0,3051423.0,24823,58600,81,,,
2631,Sudeste,MG,,31,,,,2022-02-17,7,21168791.0,3066431.0,15008,58744,144,,,
2632,Sudeste,MG,,31,,,,2022-02-18,7,21168791.0,3080876.0,14445,58873,129,,,
2633,Sudeste,MG,,31,,,,2022-02-19,7,21168791.0,3101011.0,20135,58995,122,,,
2634,Sudeste,MG,,31,,,,2022-02-20,8,21168791.0,3106713.0,5702,59107,112,,,
2635,Sudeste,MG,,31,,,,2022-02-21,8,21168791.0,3108970.0,2257,59116,9,,,
2636,Sudeste,MG,,31,,,,2022-02-22,8,21168791.0,3120858.0,11888,59139,23,,,
2637,Sudeste,MG,,31,,,,2022-02-23,8,21168791.0,3157454.0,36596,59307,168,,,
2638,Sudeste,MG,,31,,,,2022-02-24,8,21168791.0,3170337.0,12883,59416,109,,,
2639,Sudeste,MG,,31,,,,2022-02-25,8,21168791.0,3181947.0,11610,59539,123,,,
2640,Sudeste,MG,,31,,,,2022-02-26,8,21168791.0,3193975.0,12028,59589,50,,,
2641,Sudeste,MG,,31,,,,2022-02-27,9,21168791.0,3197804.0,3829,59643,54,,,
2642,Sudeste,MG,,31,,,,2022-02-28,9,21168791.0,3199494.0,1690,59645,2,,,
2643,Sudeste,MG,,31,,,,2022-03-01,9,21168791.0,3203606.0,4112,59647,2,,,
2644,Sudeste,MG,,31,,,,2022-03-02,9,21168791.0,3203772.0,166,59698,51,,,
2645,Sudeste,MG,,31,,,,2022-03-03,9,21168791.0,3214034.0,10262,59722,24,,,
2646,Sudeste,MG,,31,,,,2022-03-04,9,21168791.0,3221769.0,7735,59789,67,,,
2647,Sudeste,MG,,31,,,,2022-03-05,9,21168791.0,3229900.0,8131,59875,86,,,
2648,Sudeste,MG,,31,,,,2022-03-06,10,21168791.0,3233647.0,3747,59984,109,,,
2649,Sudeste,MG,,31,,,,2022-03-07,10,21168791.0,3234793.0,1146,59991,7,,,
2650,Sudeste,MG,,31,,,,2022-03-08,10,21168791.0,3250989.0,16196,59999,8,,,
2651,Sudeste,MG,,31,,,,2022-03-09,10,21168791.0,3249737.0,-1252,60079,80,,,
2652,Sudeste,MG,,31,,,,2022-03-10,10,21168791.0,3255023.0,5286,60153,74,,,
2653,Sudeste,MG,,31,,,,2022-03-11,10,21168791.0,3260042.0,5019,60260,107,,,
2654,Sudeste,MG,,31,,,,2022-03-12,10,21168791.0,3264720.0,4678,60319,59,,,
2655,Sudeste,MG,,31,,,,2022-03-13,11,21168791.0,3265764.0,1044,60348,29,,,
2656,Sudeste,MG,,31,,,,2022-03-14,11,21168791.0,3266271.0,507,60354,6,,,
2657,Sudeste,MG,,31,,,,2022-03-15,11,21168791.0,3270602.0,4331,60370,16,,,
2658,Sudeste,MG,,31,,,,2022-03-16,11,21168791.0,3276234.0,5632,60391,21,,,
2659,Sudeste,MG,,31,,,,2022-03-17,11,21168791.0,3281457.0,5223,60449,58,,,
2660,Sudeste,MG,,31,,,,2022-03-18,11,21168791.0,3290343.0,8886,60500,51,,,
2661,Sudeste,MG,,31,,,,2022-03-19,11,21168791.0,3295719.0,5376,60538,38,,,
2662,Sudeste,MG,,31,,,,2022-03-20,12,21168791.0,3296877.0,1158,60560,22,,,
2663,Sudeste,MG,,31,,,,2022-03-21,12,21168791.0,3297187.0,310,60564,4,,,
2664,Sudeste,MG,,31,,,,2022-03-22,12,21168791.0,3301643.0,4456,60601,37,,,
2665,Sudeste,MG,,31,,,,2022-03-23,12,21168791.0,3306753.0,5110,60638,37,,,
2666,Sudeste,MG,,31,,,,2022-03-24,12,21168791.0,3310675.0,3922,60687,49,,,
2667,Sudeste,MG,,31,,,,2022-03-25,12,21168791.0,3313844.0,3169,60717,30,,,
2668,Sudeste,MG,,31,,,,2022-03-26,12,21168791.0,3317059.0,3215,60741,24,,,
2669,Sudeste,MG,,31,,,,2022-03-27,13,21168791.0,3317401.0,342,60767,26,,,
2670,Sudeste,MG,,31,,,,2022-03-28,13,21168791.0,3317517.0,116,60769,2,,,
2671,Sudeste,MG,,31,,,,2022-03-29,13,21168791.0,3320560.0,3043,60770,1,,,
2672,Sudeste,MG,,31,,,,2022-03-30,13,21168791.0,3323456.0,2896,60803,33,,,
2673,Sudeste,MG,,31,,,,2022-03-31,13,21168791.0,3326360.0,2904,60850,47,,,
2674,Sudeste,MG,,31,,,,2022-04-01,13,21168791.0,3329451.0,3091,60879,29,,,
2675,Sudeste,MG,,31,,,,2022-04-02,13,21168791.0,3329451.0,0,60879,0,,,
2676,Sudeste,MG,,31,,,,2022-04-03,14,21168791.0,3329451.0,0,60879,0,,,
2677,Sudeste,MG,,31,,,,2022-04-04,14,21168791.0,3333823.0,4372,60935,56,,,
2678,Sudeste,MG,,31,,,,2022-04-05,14,21168791.0,3336798.0,2975,60948,13,,,
2679,Sudeste,MG,,31,,,,2022-04-06,14,21168791.0,3339546.0,2748,60987,39,,,
2680,Sudeste,MG,,31,,,,2022-04-07,14,21168791.0,3340056.0,510,60995,8,,,
2681,Sudeste,MG,,31,,,,2022-04-08,14,21168791.0,3343049.0,2993,61016,21,,,
2682,Sudeste,MG,,31,,,,2022-04-09,14,21168791.0,3344940.0,1891,61034,18,,,
2683,Sudeste,MG,,31,,,,2022-04-10,15,21168791.0,3345131.0,191,61046,12,,,
2684,Sudeste,MG,,31,,,,2022-04-11,15,21168791.0,3345164.0,33,61046,0,,,
2685,Sudeste,MG,,31,,,,2022-04-12,15,21168791.0,3345726.0,562,61046,0,,,
2686,Sudeste,MG,,31,,,,2022-04-13,15,21168791.0,3346792.0,1066,61077,31,,,
2687,Sudeste,MG,,31,,,,2022-04-14,15,21168791.0,3349054.0,2262,61093,16,,,
2688,Sudeste,MG,,31,,,,2022-04-15,15,21168791.0,3349414.0,360,61108,15,,,
2689,Sudeste,MG,,31,,,,2022-04-16,15,21168791.0,3349540.0,126,61113,5,,,
2690,Sudeste,MG,,31,,,,2022-04-17,16,21168791.0,3349647.0,107,61113,0,,,
2691,Sudeste,MG,,31,,,,2022-04-18,16,21168791.0,3349682.0,35,61114,1,,,
2692,Sudeste,MG,,31,,,,2022-04-19,16,21168791.0,3350070.0,388,61125,11,,,
2693,Sudeste,MG,,31,,,,2022-04-20,16,21168791.0,3351287.0,1217,61204,79,,,
2694,Sudeste,MG,,31,,,,2022-04-21,16,21168791.0,3352392.0,1105,61207,3,,,
2695,Sudeste,MG,,31,,,,2022-04-22,16,21168791.0,3352544.0,152,61216,9,,,
2696,Sudeste,MG,,31,,,,2022-04-23,16,21168791.0,3352682.0,138,61216,0,,,
2697,Sudeste,MG,,31,,,,2022-04-24,17,21168791.0,3352718.0,36,61226,10,,,
2698,Sudeste,MG,,31,,,,2022-04-25,17,21168791.0,3352736.0,18,61227,1,,,
2699,Sudeste,MG,,31,,,,2022-04-26,17,21168791.0,3353911.0,1175,61231,4,,,
2700,Sudeste,MG,,31,,,,2022-04-27,17,21168791.0,3354669.0,758,61243,12,,,
2701,Sudeste,MG,,31,,,,2022-04-28,17,21168791.0,3355667.0,998,61269,26,,,
2702,Sudeste,MG,,31,,,,2022-04-29,17,21168791.0,3356443.0,776,61285,16,,,
2703,Sudeste,MG,,31,,,,2022-04-30,17,21168791.0,3357325.0,882,61296,11,,,
2704,Sudeste,MG,,31,,,,2022-05-01,18,21168791.0,3357634.0,309,61296,0,,,
2705,Sudeste,MG,,31,,,,2022-05-02,18,21168791.0,3357844.0,210,61318,22,,,
2706,Sudeste,MG,,31,,,,2022-05-03,18,21168791.0,3358669.0,825,61318,0,,,
2707,Sudeste,MG,,31,,,,2022-05-04,18,21168791.0,3359430.0,761,61318,0,,,
2708,Sudeste,MG,,31,,,,2022-05-05,18,21168791.0,3360000.0,570,61353,35,,,
2709,Sudeste,MG,,31,,,,2022-05-06,18,21168791.0,3361406.0,1406,61377,24,,,
2710,Sudeste,MG,,31,,,,2022-05-07,18,21168791.0,3361406.0,0,61377,0,,,
2711,Sudeste,MG,,31,,,,2022-05-08,19,21168791.0,3361406.0,0,61377,0,,,
2712,Sudeste,MG,,31,,,,2022-05-09,19,21168791.0,3363623.0,2217,61384,7,,,
2713,Sudeste,MG,,31,,,,2022-05-10,19,21168791.0,3364576.0,953,61391,7,,,
2714,Sudeste,MG,,31,,,,2022-05-11,19,21168791.0,3366689.0,2113,61402,11,,,
2715,Sudeste,MG,,31,,,,2022-05-12,19,21168791.0,3368204.0,1515,61405,3,,,
2716,Sudeste,MG,,31,,,,2022-05-13,19,21168791.0,3370918.0,2714,61410,5,,,
2717,Sudeste,MG,,31,,,,2022-05-14,19,21168791.0,3370918.0,0,61410,0,,,
2718,Sudeste,MG,,31,,,,2022-05-15,20,21168791.0,3370918.0,0,61410,0,,,
2719,Sudeste,MG,,31,,,,2022-05-16,20,21168791.0,3374910.0,3992,61437,27,,,
2720,Sudeste,MG,,31,,,,2022-05-17,20,21168791.0,3377124.0,2214,61444,7,,,
2721,Sudeste,MG,,31,,,,2022-05-18,20,21168791.0,3379162.0,2038,61455,11,,,
2722,Sudeste,MG,,31,,,,2022-05-19,20,21168791.0,3381551.0,2389,61458,3,,,
2723,Sudeste,MG,,31,,,,2022-05-20,20,21168791.0,3383874.0,2323,61458,0,,,
2724,Sudeste,MG,,31,,,,2022-05-21,20,21168791.0,3383874.0,0,61458,0,,,
2725,Sudeste,MG,,31,,,,2022-05-22,21,21168791.0,3383874.0,0,61458,0,,,
2726,Sudeste,MG,,31,,,,2022-05-23,21,21168791.0,3387704.0,3830,61469,11,,,
2727,Sudeste,MG,,31,,,,2022-05-24,21,21168791.0,3390115.0,2411,61478,9,,,
2728,Sudeste,MG,,31,,,,2022-05-25,21,21168791.0,3394187.0,4072,61520,42,,,
2729,Sudeste,MG,,31,,,,2022-05-26,21,21168791.0,3398570.0,4383,61533,13,,,
2730,Sudeste,MG,,31,,,,2022-05-27,21,21168791.0,3403150.0,4580,61544,11,,,
2731,Sudeste,MG,,31,,,,2022-05-28,21,21168791.0,3403150.0,0,61544,0,,,
2732,Sudeste,MG,,31,,,,2022-05-29,22,21168791.0,3403150.0,0,61544,0,,,
2733,Sudeste,MG,,31,,,,2022-05-30,22,21168791.0,3410610.0,7460,61549,5,,,
2734,Sudeste,MG,,31,,,,2022-05-31,22,21168791.0,3415691.0,5081,61566,17,,,
2735,Sudeste,MG,,31,,,,2022-06-01,22,21168791.0,3422500.0,6809,61579,13,,,
2736,Sudeste,ES,,32,,,,2022-01-01,52,4018650.0,629925.0,54,13330,2,,,
2737,Sudeste,ES,,32,,,,2022-01-02,1,4018650.0,630104.0,179,13331,1,,,
2738,Sudeste,ES,,32,,,,2022-01-03,1,4018650.0,630389.0,285,13335,4,,,
2739,Sudeste,ES,,32,,,,2022-01-04,1,4018650.0,630862.0,473,13336,1,,,
2740,Sudeste,ES,,32,,,,2022-01-05,1,4018650.0,631637.0,775,13339,3,,,
2741,Sudeste,ES,,32,,,,2022-01-06,1,4018650.0,632668.0,1031,13344,5,,,
2742,Sudeste,ES,,32,,,,2022-01-07,1,4018650.0,634205.0,1537,13349,5,,,
2743,Sudeste,ES,,32,,,,2022-01-08,1,4018650.0,634620.0,415,13350,1,,,
2744,Sudeste,ES,,32,,,,2022-01-09,2,4018650.0,636393.0,1773,13351,1,,,
2745,Sudeste,ES,,32,,,,2022-01-10,2,4018650.0,643421.0,7028,13353,2,,,
2746,Sudeste,ES,,32,,,,2022-01-11,2,4018650.0,643892.0,471,13353,0,,,
2747,Sudeste,ES,,32,,,,2022-01-12,2,4018650.0,648757.0,4865,13360,7,,,
2748,Sudeste,ES,,32,,,,2022-01-13,2,4018650.0,652564.0,3807,13363,3,,,
2749,Sudeste,ES,,32,,,,2022-01-14,2,4018650.0,656722.0,4158,13369,6,,,
2750,Sudeste,ES,,32,,,,2022-01-15,2,4018650.0,661353.0,4631,13371,2,,,
2751,Sudeste,ES,,32,,,,2022-01-16,3,4018650.0,661762.0,409,13371,0,,,
2752,Sudeste,ES,,32,,,,2022-01-17,3,4018650.0,671240.0,9478,13376,5,,,
2753,Sudeste,ES,,32,,,,2022-01-18,3,4018650.0,679249.0,8009,13382,6,,,
2754,Sudeste,ES,,32,,,,2022-01-19,3,4018650.0,688094.0,8845,13392,10,,,
2755,Sudeste,ES,,32,,,,2022-01-20,3,4018650.0,697789.0,9695,13398,6,,,
2756,Sudeste,ES,,32,,,,2022-01-21,3,4018650.0,710261.0,12472,13409,11,,,
2757,Sudeste,ES,,32,,,,2022-01-22,3,4018650.0,721839.0,11578,13413,4,,,
2758,Sudeste,ES,,32,,,,2022-01-23,4,4018650.0,728774.0,6935,13415,2,,,
2759,Sudeste,ES,,32,,,,2022-01-24,4,4018650.0,738114.0,9340,13426,11,,,
2760,Sudeste,ES,,32,,,,2022-01-25,4,4018650.0,738114.0,0,13426,0,,,
2761,Sudeste,ES,,32,,,,2022-01-26,4,4018650.0,773536.0,35422,13449,23,,,
2762,Sudeste,ES,,32,,,,2022-01-27,4,4018650.0,788121.0,14585,13457,8,,,
2763,Sudeste,ES,,32,,,,2022-01-28,4,4018650.0,811295.0,23174,13478,21,,,
2764,Sudeste,ES,,32,,,,2022-01-29,4,4018650.0,825410.0,14115,13484,6,,,
2765,Sudeste,ES,,32,,,,2022-01-30,5,4018650.0,832984.0,7574,13490,6,,,
2766,Sudeste,ES,,32,,,,2022-01-31,5,4018650.0,843166.0,10182,13509,19,,,
2767,Sudeste,ES,,32,,,,2022-02-01,5,4018650.0,860526.0,17360,13552,43,,,
2768,Sudeste,ES,,32,,,,2022-02-02,5,4018650.0,876675.0,16149,13581,29,,,
2769,Sudeste,ES,,32,,,,2022-02-03,5,4018650.0,892638.0,15963,13601,20,,,
2770,Sudeste,ES,,32,,,,2022-02-04,5,4018650.0,908707.0,16069,13635,34,,,
2771,Sudeste,ES,,32,,,,2022-02-05,5,4018650.0,918544.0,9837,13651,16,,,
2772,Sudeste,ES,,32,,,,2022-02-06,6,4018650.0,923196.0,4652,13661,10,,,
2773,Sudeste,ES,,32,,,,2022-02-07,6,4018650.0,927633.0,4437,13680,19,,,
2774,Sudeste,ES,,32,,,,2022-02-08,6,4018650.0,943673.0,16040,13723,43,,,
2775,Sudeste,ES,,32,,,,2022-02-09,6,4018650.0,954323.0,10650,13748,25,,,
2776,Sudeste,ES,,32,,,,2022-02-10,6,4018650.0,961457.0,7134,13771,23,,,
2777,Sudeste,ES,,32,,,,2022-02-11,6,4018650.0,972632.0,11175,13806,35,,,
